route_id,agency_id,route_short_name,route_long_name,route_desc,route_type
"1490","70","57M","JNAMBA057","M - Pza. Italia x Cno. del Buen Ayre - Term. Ómnibus Mercedes: Expreso Mercedes Palermo",3
"1489","70","57M","JNAMBA057","M - Pza. Italia x Cno. del Buen Ayre - Term. Ómnibus Mercedes: Expreso Palermo Mercedes",3
"386","70","57N","JNAMBA057","N - Pza. Italia x Acc. Norte - Pilar: Expreso Palermo Pilar",3
"387","70","57N","JNAMBA057","N - Pza. Italia x Acc. Norte - Pilar: Expreso Pilar Palermo",3
"390","70","57O","JNAMBA057","O - Pza. Italia x Av. Int. Cantilo y Acc. Norte - Pilar: Expreso Palermo Pilar",3
"391","70","57O","JNAMBA057","O - Pza. Italia x Av. Int. Cantilo y Acc. Norte - Pilar: Expreso Pilar Palermo",3
"1739","70","57P","JNAMBA057","P - Pza. Miserere x Autop. 25deMayo-P. Moreno-del Oeste - Term. Ómnibus Mercedes: x Autop. Mercedes Once",3
"1738","70","57P","JNAMBA057","P - Pza. Miserere x Autop. 25deMayo-P. Moreno-del Oeste - Term. Ómnibus Mercedes: x Autop. Once Mercedes",3
"397","70","57Q","JNAMBA057","Q - Pza. Miserere x Autop. 25deMayo-P. Moreno-del Oeste - Term. Ómnibus de Lujan: Expreso Luján Once",3
"396","70","57Q","JNAMBA057","Q - Pza. Miserere x Autop. 25deMayo-P. Moreno-del Oeste - Term. Ómnibus de Lujan: Expreso Once Luján",3
"399","70","57R","JNAMBA057","R - Pza. Miserere x Autop. P. Moreno-Aut del Oeste - RN 7 - Est. Moreno: Expreso Moreno - Once",3
"398","70","57R","JNAMBA057","R - Pza. Miserere x Autop. P. Moreno-Aut del Oeste - RN 7 - Est. Moreno: Expreso Once - Moreno",3
"576","84","59A","JNAMBA059","Ramal 1 - Est. BsAs x Est. La Lucila A Int. Cnel. A. Avalos y D. De Acassuso: R1 x La Lucila a Estación BsAs",3
"575","84","59A","JNAMBA059","Ramal 1 - Est. BsAs x Est. La Lucila A Int. Cnel. A. Avalos y D. De Acassuso: R1 x La Lucila a Int. Cnel. Avalos y De Acassuso",3
"1099","84","59B","JNAMBA059","Ramal 2 - Est. BsAs x Bº Golf - Int. Cnel. A. Avalos y D. De Acassuso: R2 x B° Golf a Estación BsAs",3
"1098","84","59B","JNAMBA059","Ramal 2 - Est. BsAs x Bº Golf - Int. Cnel. A. Avalos y D. De Acassuso: R2 x B° Golf a Int. Cnel. Avalos y De Acassuso",3
"1105","84","59C","JNAMBA059","Ramal 3 - Est. BsAs - Puente Saavedra: R3 - a Estación Buenos Aires",3
"1104","84","59C","JNAMBA059","Ramal 3 - Est. BsAs - Puente Saavedra: R3 - a Puente Saavedra",3
"241","84","59D","JNAMBA059","Expreso - Est. BsAs x Autop. A Int. Cnel. Amaro Avalos y D. De Acassuso: Expreso - a Estación BsAs x Autop.",3
"240","84","59D","JNAMBA059","Expreso - Est. BsAs x Autop. A Int. Cnel. Amaro Avalos y D. De Acassuso: Expreso - a Int. Cnel. Avalos y De Acassuso",3
"1807","69","60A","JNAMBA060","A - Barracas -  San Isidro: a Barracas",3
"1806","69","60A","JNAMBA060","A - Barracas -  San Isidro: a San Isidro",3
"1809","69","60B","JNAMBA060","B - Barracas x Autop. y Acc. Norte - Rincón de Milberg: a Barrancas de Belgrano",3
"1808","69","60B","JNAMBA060","B - Barracas x Autop. y Acc. Norte - Rincón de Milberg: a Rincon de Milberg",3
"1811","69","60C","JNAMBA060","C - PANAMERICANA- RAMAL TIGRE Y RUTA PROVINCIAL N°24: a Barrancas",3
"1810","69","60C","JNAMBA060","C - PANAMERICANA- RAMAL TIGRE Y RUTA PROVINCIAL N°24: a Escobar",3
"1813","69","60D","JNAMBA060","D - Barrancas x Panamericana. y Boul. Sur Mer - Terminal. Escobar: a Barrancas",3
"1812","69","60D","JNAMBA060","D - Barrancas x Panamericana. y Boul. Sur Mer - Terminal. Escobar: a Escobar",3
"1815","69","60E","JNAMBA060","E - Barrancas x  Fleming - Rincón de Milberg: a Barrancas",3
"1814","69","60E","JNAMBA060","E - Barrancas x  Fleming - Rincón de Milberg: a Rincon de Milberg",3
"1817","69","60F","JNAMBA060","F - POR RUTA N°27 - BARRANCAS DE BELGRANO - TERMINAL DE ÓMNIBUS DE ESCOBAR: a Barrancas",3
"1816","69","60F","JNAMBA060","F - POR RUTA N°27 - BARRANCAS DE BELGRANO - TERMINAL DE ÓMNIBUS DE ESCOBAR: a Escobar",3
"1819","69","60G","JNAMBA060","G - Barracas x  BAJO SAN ISIDRO - 3 DE FEBRERO Y ALTO TIGRE - Rincón de Milberg: a Barracas",3
"1818","69","60G","JNAMBA060","G - Barracas x  BAJO SAN ISIDRO - 3 DE FEBRERO Y ALTO TIGRE - Rincón de Milberg: a Rincon de Milberg",3
"1820","69","60H","JNAMBA060","H - Expreso - Pza. Italia - Est. Escobar: a Escobar",3
"1821","69","60H","JNAMBA060","H - Expreso - Pza. Italia - Est. Escobar: a Plaza Italia",3
"1524","25","61A","JNAMBA061","Pza. Constitución: Pza. Constitución - IDA",3
"1527","25","62A","JNAMBA062","Pza. Constitución: Pza Constitución - IDA",3
"177","30","63A","JNAMBA063","Belgrano (CABA) – V. Madero x L. de la Torre: a Belgrano (CABA) x LdelaTorre",3
"176","30","63A","JNAMBA063","Belgrano (CABA) – V. Madero x L. de la Torre: a V. Madero x LdelaTorre",3
"179","30","63B","JNAMBA063","Belgrano (CABA) – V. Madero x Cnel. Pagola: a Belgrano (CABA) x Pagola",3
"178","30","63B","JNAMBA063","Belgrano (CABA) – V. Madero x Cnel. Pagola: a V. Madero x Pagola",3
"1395","41","64A","JNAMBA064","La Boca - Est. Belgrano x Htal. Militar: a Est. Belgrano x Htal. Militar",3
"1396","41","64A","JNAMBA064","La Boca - Est. Belgrano x Htal. Militar: a La Boca",3
"1397","41","64B","JNAMBA064","La Boca - Est. Belgrano x Hipodromo: a Est. Belgrano x Hipodromo",3
"1398","41","64B","JNAMBA064","La Boca - Est. Belgrano x Hipodromo: a La Boca",3
"1402","41","64C","JNAMBA064","Av. Paseo Colón y Av. Juan de Garay - Est. Belgrano: a Av. Paseo Colón y Av. Juan de Garay",3
"1401","41","64C","JNAMBA064","Av. Paseo Colón y Av. Juan de Garay - Est. Belgrano: a Est. Belgrano",3
"30","41","64D","JNAMBA064","Av. Paseo Colón y Av. Juan de Garay - Est. Belgrano x Hipodromo: a Av. Paseo Colón y Av. Juan de Garay",3
"29","41","64D","JNAMBA064","Av. Paseo Colón y Av. Juan de Garay - Est. Belgrano x Hipodromo: a Est. Belgrano x Hipodromo",3
"2007","9","65A","JNAMBA065","Pza. Constitución - Est. Belgrano: a Bcas. de Belgrano",3
"2008","9","65A","JNAMBA065","Pza. Constitución - Est. Belgrano: a Pza. Constitución",3
"2009","9","65B","JNAMBA065","Est. Avellaneda - Est. Mitre: a Bcas. de Belgrano",3
"2010","9","65B","JNAMBA065","Est. Avellaneda - Est. Mitre: a Est. Avellaneda",3
"578","85","67A","JNAMBA067","Htal. Rawson - Villa Martelli x Viaducto Carranza: a Htal. Rawson x Viaducto Carranza",3
"577","85","67A","JNAMBA067","Htal. Rawson - Villa Martelli x Viaducto Carranza: a Villa Martelli x Viaducto Carranza",3
"561","39","68A","JNAMBA068","Pza. Miserere - Est. Vicente López: 1 a Pte. Saavedra x Viaducto",3
"562","39","68A","JNAMBA068","Pza. Miserere - Est. Vicente López: a Once",3
"1616","39","68B","JNAMBA068","Pza. Miserere - Pte. Saavedra: 2 a Pte. Saavedra x Dorrego",3
"1617","39","68B","JNAMBA068","Pza. Miserere - Pte. Saavedra: a Once",3
"1843","86","70A","JNAMBA070","Ramal 1: a Pompeya",3
"1842","86","70A","JNAMBA070","Ramal 1: a Retiro",3
"579","86","70B","JNAMBA070","Barracas - Retiro: a Retiro",3
"580","86","70B","JNAMBA070","Barracas - Retiro: a V. Alsina",3
"66","27","71A","JNAMBA071","Pza. Miserere - Est. Villa Adelina x C. Larralde y Av. Maipu: a Miserere x C. Larralde y Maipu",3
"65","27","71A","JNAMBA071","Pza. Miserere - Est. Villa Adelina x C. Larralde y Av. Maipu: a V. Adelina x C. Larralde y Maipu",3
"68","27","71B","JNAMBA071","Pza. Miserere - Est. Villa Adelina x Au. Palazzo: a Miserere x Panamericana",3
"67","27","71B","JNAMBA071","Pza. Miserere - Est. Villa Adelina x Au. Palazzo: a V. Adelina x Panamericana",3
"312","27","71C","JNAMBA071","Pza. Miserere - Est. Villa Adelina x Av. Congreso y Av. Maipu: a Miserere x A. Congreso y Maipu",3
"311","27","71C","JNAMBA071","Pza. Miserere - Est. Villa Adelina x Av. Congreso y Av. Maipu: a V. Adelina x Av. Congreso y Maipu",3
"1403","68","74A","JNAMBA074","Pto. de Bs. As. - Burzaco: a Burzaco",3
"1404","68","74A","JNAMBA074","Pto. de Bs. As. - Burzaco: a Pto. de Bs.As.",3
"370","31","75A","JNAMBA075","Retiro - Lanus: a Pompeya - Est. Lanus",3
"371","31","75A","JNAMBA075","Retiro - Lanus: a Retiro",3
"393","31","75B","JNAMBA075","Retiro - Lanus: a Retiro",3
"392","31","75B","JNAMBA075","Retiro - Lanus: M - Remedios de Escalada",3
"1772","10","76A","JNAMBA076","Nueva Pompeya - Saavedra x Av. Fco. Férnandez de la Cruz: a Philips",3
"1773","10","76A","JNAMBA076","Nueva Pompeya - Saavedra x Av. Fco. Férnandez de la Cruz: a Rabanal x Saenz",3
"313","10","76B","JNAMBA076","Nueva Pompeya - Saavedra x Ana María Janer: a Philips",3
"314","10","76B","JNAMBA076","Nueva Pompeya - Saavedra x Ana María Janer: a Rabanal x Saenz",3
"401","22","78A","JNAMBA078","Chacarita - Villa Adelina x Est. Ballester: a Chacarita",3
"400","22","78A","JNAMBA078","Chacarita - Villa Adelina x Est. Ballester: a Villa Adelina x Est. Ballester",3
"445","22","78B","JNAMBA078","Chacarita - Villa Adelina x Est. Chilavert: a Chacarita",3
"444","22","78B","JNAMBA078","Chacarita - Villa Adelina x Est. Chilavert: a Villa Adelina x Est. Chilavert",3
"423","22","78C","JNAMBA078","Chacarita - Loma Hermosa: a Chacarita",3
"422","22","78C","JNAMBA078","Chacarita - Loma Hermosa: a Loma Hermosa",3
"1406","68","79A","JNAMBA079","A - Pza. Constitución - San Vicente: A - Pza. Constitución",3
"1405","68","79A","JNAMBA079","A - Pza. Constitución - San Vicente: A - San Vicente",3
"1407","68","79B","JNAMBA079","B - Pza. Constitución - Guernica: B - Guernica",3
"1408","68","79B","JNAMBA079","B - Pza. Constitución - Guernica: B - Pza. Constitución",3
"1410","68","79C","JNAMBA079","C - Pza. Constitución - Numancia: C - Pza. Constitución",3
"1409","68","79C","JNAMBA079","C - Pza. Constitución - Numancia: C- Numancia",3
"1411","68","79D","JNAMBA079","D - Pza. Constitución - Claypole: D - Claypole",3
"1412","68","79D","JNAMBA079","D - Pza. Constitución - Claypole: D - Pza. Constitución",3
"1413","68","79E","JNAMBA079","E - Pza. Constitución - Rayo de Sol: E - Pza. Constitución",3
"1418","68","79F","JNAMBA079","F - Pza. Constitución - Calzada: F - Calzada",3
"1419","68","79F","JNAMBA079","F - Pza. Constitución - Calzada: F - Pza. Constitución",3
"1421","68","79G","JNAMBA079","G - Pza. Constitución - San José: G - Pza. Constitución",3
"1420","68","79G","JNAMBA079","G - Pza. Constitución - San José: G - San José",3
"1423","68","79H","JNAMBA079","H - Pza. Constitución - Varela: H - Pza. Constitución",3
"1422","68","79H","JNAMBA079","H - Pza. Constitución - Varela: H - Varela",3
"276","68","79I","JNAMBA079","I - Pza. Constitución - Almirante Brown: I - Almirante Brown",3
"277","68","79I","JNAMBA079","I - Pza. Constitución - Almirante Brown: I - Pza. Constitución",3
"278","68","79J","JNAMBA079","J - Pza. Constitución - Burzaco: J - Burzaco",3
"1425","53","80A","JNAMBA080","Bº Sarmiento - Bcas. de Belgrano x Murgiondo: a B° Sarmiento x Murguiondo",3
"1426","53","80A","JNAMBA080","Bº Sarmiento - Bcas. de Belgrano x Murgiondo: a Bcas. Belgrano x Murguiondo",3
"1431","53","80B","JNAMBA080","Bº Sarmiento - Bcas. de Belgrano x Piedrabuena: a B° Sarmiento x Piedrabuena",3
"1432","53","80B","JNAMBA080","Bº Sarmiento - Bcas. de Belgrano x Piedrabuena: a Bcas. Belgrano x Piedrabuena",3
"1435","53","80C","JNAMBA080","Liniers - Bcas. de Belgrano: a Bcas. Belgrano",3
"1436","53","80C","JNAMBA080","Liniers - Bcas. de Belgrano: a hasta Liniers",3
"281","53","80D","JNAMBA080","Bº Sarmiento - Rivadavia y Gral. Paz: a B° Sarmiento x Piedrabuena",3
"282","53","80D","JNAMBA080","Bº Sarmiento - Rivadavia y Gral. Paz: a Hasta Liniers x Piedrabuena",3
"283","53","80E","JNAMBA080","Liniers - Virrey Vertiz y Juramento: hasta Liniers",3
"284","53","80E","JNAMBA080","Liniers - Virrey Vertiz y Juramento: Semi Rapido a Bcas Belgrano",3
"1861","11","84A","JNAMBA084","Lamarca - Pza. Constitucón: a Constitución",3
"1860","11","84A","JNAMBA084","Lamarca - Pza. Constitucón: a Lamarca",3
"582","59","85A","JNAMBA085","Balneario de Quilmes - Ciudadela Norte x Pte. Agüero: a Balneario de Quilmes",3
"581","59","85A","JNAMBA085","Balneario de Quilmes - Ciudadela Norte x Pte. Agüero: a Ciudadela Norte x Pte. Agüero",3
"1119","59","85B","JNAMBA085","Balneario de Quilmes - Ciudadela Norte x Pte. Gerli: a Balneario de Quilmes",3
"1118","59","85B","JNAMBA085","Balneario de Quilmes - Ciudadela Norte x Pte. Gerli: a Ciudadela Norte x Pte. Gerli",3
"1121","59","85C","JNAMBA085","Balneario de Quilmes - Ciudadela Norte: a Balneario de Quilmes",3
"1120","59","85C","JNAMBA085","Balneario de Quilmes - Ciudadela Norte: a Ciudadela Norte",3
"1122","59","85D","JNAMBA085","Pompeya - Ciudadela Norte: a Ciudadela Norte",3
"1123","59","85D","JNAMBA085","Pompeya - Ciudadela Norte: a Pompeya",3
"583","78","86A","JNAMBA086","La Boca - González Catán x Liniers y RP 21: a González Catán x Liniers y RP 21",3
"584","78","86A","JNAMBA086","La Boca - González Catán x Liniers y RP 21: a La Boca",3
"587","78","86B","JNAMBA086","La Boca - González Catán x Liniers y RP 3: a González Catán x Liniers y RP 3",3
"588","78","86B","JNAMBA086","La Boca - González Catán x Liniers y RP 3: a La Boca",3
"589","78","86C","JNAMBA086","La Boca - González Catán x Pergamino y RN 3: a González Catán x Pergamino y RN 3",3
"590","78","86C","JNAMBA086","La Boca - González Catán x Pergamino y RN 3: a La Boca",3
"586","78","86D","JNAMBA086","La Boca - Villegas x Pergamino: a La Boca",3
"585","78","86D","JNAMBA086","La Boca - Villegas x Pergamino: a Villegas x Pergamino",3
"567","78","86E","JNAMBA086","Pra. Junta - Est. González Catán x Pergamino y RN 3: a Est. González Catán x Pergamino y RN 3",3
"568","78","86E","JNAMBA086","Pra. Junta - Est. González Catán x Pergamino y RN 3: a Pra. Junta",3
"1316","78","86F","JNAMBA086","Pra. Junta - Est. González Catán x Pergamino y RP 21: a Est. González Catán x Pergamino y RP 21",3
"1317","78","86F","JNAMBA086","Pra. Junta - Est. González Catán x Pergamino y RP 21: a Pra. Junta",3
"404","78","86G","JNAMBA086","La Boca - González Catán x Au. 25 de Mayo y RN 3: a González Catán x Au. 25 de Mayo y RN 3",3
"405","78","86G","JNAMBA086","La Boca - González Catán x Au. 25 de Mayo y RN 3: a La Boca",3
"406","78","86H","JNAMBA086","La Boca - González Catán x Au. 25 de Mayo y RP 21: a González Catán x Au. 25 de Mayo y RP 21",3
"407","78","86H","JNAMBA086","La Boca - González Catán x Au. 25 de Mayo y RP 21: a La Boca",3
"467","22","87A","JNAMBA087","Chacarita - San Martin x Autop.: a Chacarita",3
"466","22","87A","JNAMBA087","Chacarita - San Martin x Autop.: a San Martin x Autop.",3
"508","22","87B","JNAMBA087","Chacarita - San Martin: a Chacarita",3
"507","22","87B","JNAMBA087","Chacarita - San Martin: a San Martin",3
"487","22","87C","JNAMBA087","Chacarita - Bº San Isidro: a B° San Isidro",3
"488","22","87C","JNAMBA087","Chacarita - Bº San Isidro: a Chacarita",3
"1127","79","88A","JNAMBA088","Ramal A - Pza. Miserere x Av. Rivadavia - Lobos: Ramal A - Lobos",3
"1128","79","88A","JNAMBA088","Ramal A - Pza. Miserere x Av. Rivadavia - Lobos: Ramal A - Pza. Miserere x Av. Rivadavia",3
"1135","79","88B","JNAMBA088","Ramal B - Pza. Miserere x Av. J. B. Alberdi - Lobos: Ramal B - Lobos",3
"1136","79","88B","JNAMBA088","Ramal B - Pza. Miserere x Av. J. B. Alberdi - Lobos: Ramal B - Pza. Miserere x Av. J. B. Alberdi",3
"1151","79","88C","JNAMBA088","Ramal C - Pza. Miserere x Av. Rivadavia y RN 205 - Est. Cañuelas: Ramal C - Est. Cañuelas",3
"1152","79","88C","JNAMBA088","Ramal C - Pza. Miserere x Av. Rivadavia y RN 205 - Est. Cañuelas: Ramal C - Pza. Miserere x Av. Rivadavia y RN 205",3
"1168","79","88D","JNAMBA088","Ramal D - Pza. Miserere x Av. J. B. Alberdi y RN 205 - Est. Cañuelas: Ramal D - Est. Cañuelas",3
"1169","79","88D","JNAMBA088","Ramal D - Pza. Miserere x Av. J. B. Alberdi y RN 205 - Est. Cañuelas: Ramal D - Pza Miserere x Av J.B. Alberdi y RN 205",3
"1173","79","88E","JNAMBA088","Ramal E - Pza. Miserere x Av. Rivadavia - RN 3: Ramal E - Pza. Miserere x Av. Rivadavia",3
"1172","79","88E","JNAMBA088","Ramal E - Pza. Miserere x Av. Rivadavia - RN 3: Ramal E - RN 3 x Rivadavia",3
"1191","79","88F","JNAMBA088","Ramal F - Pza. Miserere x Av. J. B. Alberdi - RN 3: Ramal F - Pza. Miserere x Av. J. B. Alberdi",3
"1190","79","88F","JNAMBA088","Ramal F - Pza. Miserere x Av. J. B. Alberdi - RN 3: Ramal F - RN 3 x Alberdi",3
"1213","79","88G","JNAMBA088","Ramal G - Pza. Miserere x Av. Rivadavia - RN 3: Ramal G - Pza. Miserere x Av. Rivadavia",3
"1212","79","88G","JNAMBA088","Ramal G - Pza. Miserere x Av. Rivadavia - RN 3: Ramal G - RN 3 x Rivadavia",3
"1223","79","88H","JNAMBA088","Ramal H - Pza. Miserere x Av. J. B. Alberdi - RN 3: Ramal H - Pza. Miserere x Av. J. B. Alberdi",3
"1222","79","88H","JNAMBA088","Ramal H - Pza. Miserere x Av. J. B. Alberdi - RN 3: Ramal H - RN 3 x Alberdi",3
"1238","79","88I","JNAMBA088","Ramal I - Pza. Miserere x Av. Rivadavia - Bº Rayo de Sol: Ramal I - B° Rayo de Sol x Rivadavia",3
"1239","79","88I","JNAMBA088","Ramal I - Pza. Miserere x Av. Rivadavia - Bº Rayo de Sol: Ramal I - Pza. Miserere x Av. Rivadavia",3
"1240","79","88J","JNAMBA088","Ramal J - Pza. Miserere x Av. J. B. Alberdi - Bº Rayo de Sol: Ramal J - B° Rayo de Sol x Alberdi",3
"1241","79","88J","JNAMBA088","Ramal J - Pza. Miserere x Av. J. B. Alberdi - Bº Rayo de Sol: Ramal J - Pza. Miserere x Av. J. B. Alberdi",3
"1248","79","88K","JNAMBA088","Ramal K - Pza. Miserere x Av. Rivadavia - Bº Jorge Newbery: Ramal K - B° Jorge Newbery x Rivadavia",3
"1249","79","88K","JNAMBA088","Ramal K - Pza. Miserere x Av. Rivadavia - Bº Jorge Newbery: Ramal K - Pza. Miserere x Av. Rivadavia",3
"1244","79","88L","JNAMBA088","Ramal L - Pza. Miserere x Av. J. B. Alberdi- Bº Jorge Newbery: Ramal L  - B° Jorge Newbery x Alberdi",3
"1245","79","88L","JNAMBA088","Ramal L - Pza. Miserere x Av. J. B. Alberdi- Bº Jorge Newbery: Ramal L - Pza. Miserere x Av. J. B. Alberdi",3
"1742","79","88M","JNAMBA088","M-Expreso x Autop. - Pza. Miserere - Av. Brig. y Gral. J. M. de Rosas: M - Expreso x Autop (Av. Brig. Gral. JM de Rosas)",3
"1743","79","88M","JNAMBA088","M-Expreso x Autop. - Pza. Miserere - Av. Brig. y Gral. J. M. de Rosas: M-Expreso x Autop. - Pza. Miserere",3
"551","79","88N","JNAMBA088","N-Expreso x Autop. y Av. Gral Rojo - Pza. Miserere - Av. Brig. y Gral. J. M. de Rosas: N - Expreso x Autop.(Av. Brig. Gral. JM de Rosas)",3
"552","79","88N","JNAMBA088","N-Expreso x Autop. y Av. Gral Rojo - Pza. Miserere - Av. Brig. y Gral. J. M. de Rosas: N-Expreso x Autop. y Av. Gral Rojo-Pza. Miserere",3
"638","8","90A","JNAMBA090","Pza. Constitución - Av. San Martin y Gral. Paz: a Av. San Martin y Gral. Paz",3
"639","8","90A","JNAMBA090","Pza. Constitución - Av. San Martin y Gral. Paz: a Pza. Constitución",3
"640","8","90B","JNAMBA090","Pza. Constitución - Est. F. Lacroze: a Est. F. Lacroze",3
